id;PartitionKey;RequestCharge;requestSizeInBytes;requestBodySizeInBytes;responseMetadataSizeInBytes;responseBodySizeInBytes;
59033de8-c588-46ae-9629-874728192bb2;4963;99.24;231239;230824;127;174;
08a9f6e5-0198-43e2-be71-a0b08addc552;4964;99.24;231162;230747;127;174;
08c242ef-630d-4439-ba5e-68eb4699bf96;4965;99.24;231079;230660;127;174;
95bf6443-cb6b-4f64-9c22-82575a547d33;4966;99.24;231001;230582;127;174;
914fb20f-74a1-4ffe-9a6c-c4a9110a8d02;4967;99.24;231070;230651;127;174;
50b142a1-122c-4cca-8a6d-bf584a45a0a6;4968;99.24;231130;230711;127;174;
4cc82ae8-267c-49ea-b247-8f857e0e90a8;4969;99.24;231207;230788;127;174;
61943096-d4f6-4508-8e36-2bf07bdcb62c;4970;99.24;231208;230793;127;174;
26aeeebd-4799-4cf1-85b6-e7dd85163caa;4971;99.24;231286;230871;127;174;
c0788547-6e08-4f91-82c0-86a6df236db6;4972;99.24;231390;230975;127;174;
33c7b4fc-dbbe-4e48-9102-e54c09daaa84;4973;99.24;231431;231016;127;174;
d34c65fa-6e41-4662-ab9a-a2dfbbdec8a4;4974;99.24;231251;230832;445;231027;
9dcb2415-3299-42b2-8ed9-5c355ba77ff9;4975;99.24;231253;230834;127;174;
d641711b-f376-4dba-a078-385474968e8d;4976;99.24;231335;230916;445;231111;
42eb1855-f7ce-4982-bd78-78b4d20647c3;4977;99.24;231455;231036;127;174;
a47af7ec-198c-4ba2-8cd3-c60875d7aff7;4978;99.24;231461;231046;445;231241;
adea56af-63c0-4639-bca8-f13854cc192e;4979;99.24;231469;231054;127;174;
d354bfb8-cf7c-4eb0-b316-8b4b18c833ec;4980;99.24;231565;231150;127;174;
709e4fca-461e-42ab-88f9-19a2c308bc54;4981;99.24;231624;231209;127;174;
b4a62fa3-f884-4e33-a2a4-a6e2522b47df;4982;99.24;231629;231214;445;231409;
f43ed8be-8ac7-41fd-8163-c2ac0c4c7e3c;4983;99.24;231719;231304;127;174;
1a3c973b-f554-4346-b1aa-10a45973362b;4984;99.24;231725;231310;445;231505;
a8baa3b0-bb9d-4d13-8015-48eca7ed4702;4985;99.24;231691;231276;127;174;
56a8ff3b-cb2d-4e61-bd40-06f4c18de911;4986;99.24;231767;231352;127;174;
78cd7543-b08b-43b9-a11c-d9644d40e23a;4987;99.24;231865;231450;127;174;
c9e702b7-9a0c-4d86-b73e-8caf27bc927d;4988;99.24;231804;231391;445;231586;
74a886ea-c3b2-4324-adb1-f347eb11021d;4989;99.24;231781;231368;127;174;
11075e38-0151-4cf4-a555-e185d024b3a9;4990;99.24;231802;231389;445;231584;
7f6ceaa7-554a-4f97-b235-7d06df2fbf2b;4991;99.24;231898;231485;127;174;
636ed8ed-ec5d-45ea-b9c0-c4bdf7bf1f31;4992;99.24;232010;231597;127;174;
29797018-2c29-4d65-9c7e-38cc676aff54;4993;99.24;232154;231739;127;174;
8d2fa6b7-429c-4428-8c56-5c8c2ab5a1fd;4994;99.24;232292;231877;127;174;
cbb7d436-ee5e-418c-bb75-b897e7578eb2;4995;99.24;232290;231875;127;174;
9f79512d-774b-4818-a13e-780f2b23ca3c;4996;99.24;232322;231907;127;174;
f6dc8727-4e5f-4fdf-b751-d705fa2bc364;4997;99.24;232341;231922;127;174;
7bd19a7a-be8e-4f07-ad6d-55339419355e;4998;99.24;232315;231896;127;174;
6b3f20d1-c497-4ca7-9b19-0d43e5a00c1b;4999;99.24;232346;231927;127;174;
6ba0da08-898b-473d-a32f-4ca27a1dc113;5000;99.24;232369;231950;127;174;
cc906c4d-1ce0-43a7-92cd-60b794d024f9;5001;99.24;232345;231926;445;232121;
6436ee46-f447-44e2-a111-5e6e843da4dd;5002;99.24;232467;232052;127;174;
a2231a65-e583-444d-a57e-473551adc498;5003;99.24;232507;232092;445;232287;
f5ed4529-111f-4d4f-9e18-da3df90cfc24;5004;99.24;232547;232132;127;174;
54a52296-1bca-4c65-a245-05859d959efa;5005;99.24;232557;232142;127;174;
0fedee9d-e1a0-4b94-ad94-efdd4a72e24e;5006;99.24;232585;232170;127;174;
99bb02e8-7a7d-4449-b8ee-d0a76b375911;5007;99.24;232629;232214;445;232409;
adc50481-c6ec-4fca-a262-8cc08787bf91;5008;99.24;232652;232237;127;174;
e7ad073c-f0e2-4349-a4a5-79501d922f5f;5009;99.24;232653;232238;445;232433;
c63f3fa3-ac62-4056-91f7-ca4a40933e6d;5010;99.24;232615;232200;127;174;
6e9023a9-04c4-4b69-a781-d5d557efa823;5011;99.24;232679;232266;445;232461;
351f4e1d-188e-4c34-87ca-fc62aceec50a;5012;99.24;232782;232369;127;174;
867a7c6f-98c0-4292-9201-0e0daf10a016;5013;99.24;232794;232381;445;232576;
154684bd-ba5e-455c-9849-7291023e62e6;5014;99.24;232918;232505;127;174;
cd6c63a9-72ef-4e0f-ad5f-685b5bafa44e;5015;99.24;232851;232438;445;232633;
c6b757f5-92f1-4f6a-9295-869bdfcb1fe2;5016;99.24;233001;232588;127;174;
fb8f824d-6e26-479d-948b-760833b404d3;5017;99.24;233044;232631;127;174;
9d580082-1972-4eb6-83e6-cc5a7a744ed3;5018;99.24;233013;232600;127;174;
8f3f1ffd-6fb6-4b40-b499-8c8d4288a0e9;5019;99.24;233111;232698;127;174;
a9709d4c-3cb4-4f02-8b0f-c0e64520cb6e;5020;99.24;233268;232849;127;174;
fbd68f25-8d20-490f-8835-b9d853ffe0a3;5021;99.24;233325;232906;127;174;
aa6a6723-096c-4185-be3e-7e77b815ce8f;5022;99.24;233270;232851;127;174;
20c2f312-2b18-454b-b727-86551995ca41;5023;99.24;233274;232855;127;174;
89868f76-d3a5-4df1-b859-7d651e17259a;5024;99.24;233238;232819;127;174;
99a8d478-6241-46e0-8bd7-4b2b3c5ac4f5;5025;99.24;233314;232899;127;174;
d8d5fac5-a485-439d-95a5-a718a68f71b3;5026;99.24;233264;232849;127;174;
2efc9e96-ddcc-4193-a713-aa7a8dbec384;5027;99.24;233402;232987;127;174;
1f018580-25fc-4639-b06c-ba996bcc57d2;5028;99.24;233440;233025;127;174;
44064f51-551f-4fac-8f48-f1c5b7b9243b;5029;99.24;233364;232949;127;174;
a17c9109-fc10-4c11-8042-0a2cd4a01925;5030;99.24;233341;232922;127;174;
6a2dc927-e4a9-44bd-9cc5-45ac5787e874;5031;99.24;233486;233067;127;174;
c0c14757-1b54-4bd5-9543-14d4facef000;5032;99.24;233502;233083;127;174;
909eebf8-5ab4-44ea-990d-d4cf8731f628;5033;99.24;233538;233119;127;174;
b6147393-d3c5-4018-a955-353c57bd00dd;5034;99.24;233538;233125;127;174;
a461c1ed-b1d5-4ffa-87c1-bb2f33843f88;5035;99.24;233657;233244;445;233439;
a6a6d0a6-98b8-412e-929c-3c6831a68c93;5036;99.24;233621;233208;127;174;
ec1ba904-2c4d-49bb-85d4-5dc816c87dad;5037;99.24;233614;233201;445;233396;
8fb55ff6-6221-4388-ac24-6ea3b94a8848;5038;99.24;233579;233166;127;174;
2b656bab-9c42-4ded-aa79-52b620e7f782;5039;99.24;233611;233196;445;233391;
03dc7b94-f338-474c-a4eb-1d21b73690f0;5040;99.24;233568;233153;127;174;
93b48555-b44f-4e59-8a8e-0a128005b8a8;5041;99.24;233535;233120;127;174;
2feae030-6f6a-406d-bcc1-a0480c528f7b;5042;99.24;233498;233083;127;174;
8ca05bd6-0833-46bd-9f2f-1411331f9603;5043;99.24;233459;233044;127;174;
6dffb39a-c0ea-44a7-b1c9-55457e904af7;5044;99.24;233477;233062;127;174;
0a4ed084-b1e1-401b-b32e-d0b0c73c93a7;5045;99.24;233498;233083;127;174;
547e4a99-b161-439a-ab02-61da0df03e39;5046;99.24;233535;233120;445;233315;
e11e5f4a-fab3-4b9e-9337-09ebcbe4a0a1;5047;99.24;233553;233138;127;174;
4d0b07af-efe9-4e8c-b2a0-943980a71a2d;5048;99.24;233624;233207;445;233402;
355ce583-429a-4537-b10a-b2dbbaeecd9a;5049;99.24;233768;233351;127;174;
256d8fc1-18c8-4174-9b8a-4c66653eb5d6;5050;99.24;233821;233404;127;174;
b9383660-92c1-4791-8c85-4c1d0a8cb24c;5051;99.24;233841;233424;127;174;
6aab9af6-dacb-452e-a9cd-2562841597eb;5052;99.24;233850;233435;127;174;
43d76899-a711-4ec4-9744-30cfa5953e44;5053;99.24;233868;233453;127;174;
5ac0cc43-9d97-4d48-8fb1-51a3122d701d;5054;99.24;233950;233535;127;174;
419d24ed-d402-465d-9fbb-2b497c39311c;5055;99.24;234004;233589;127;174;
c368a8f8-d4dd-41e9-a014-eec28f55dca4;5056;99.24;233973;233558;127;174;
9e1702a1-4325-4dea-a027-f9c325069dd8;5057;99.24;234037;233624;127;174;
55e04460-6069-447e-8d95-211c644f027b;5058;99.24;234023;233610;127;174;
295d6d9a-47d1-4bd9-af01-d35d0cbd85ff;5059;99.24;233977;233564;127;174;
daf327b7-febb-4863-b5f6-6c01508a50cd;5060;99.24;234001;233588;445;233783;
053d29c1-a6ce-4e4e-a716-179f6fe20707;5061;99.24;234000;233587;127;174;
c78fa601-a52d-4070-8cad-32ed7565209d;5062;99.24;233962;233549;445;233744;
0cdf933b-2905-4b4c-a522-a805fd608cc4;5063;99.24;234072;233659;127;174;
470d9f22-b7d6-415c-a1fc-b2aa6921be5f;5064;99.24;234223;233810;445;234005;
7958292d-efbf-4531-989f-43bf264878b0;5065;99.24;234172;233759;127;174;
5c4827eb-61a5-42ec-b257-5140332b6a87;5066;99.24;234189;233772;127;174;
fdbbdb57-1d0c-45bf-8c90-007b778ce427;5067;99.24;234191;233774;127;174;
8f245db5-f231-41f0-ba25-4557d26425e9;5068;99.24;234180;233763;445;233958;
325bd12d-38cb-48ef-a460-64c0d1dbca6f;5069;99.24;234196;233779;127;174;
838f8238-8aec-4abf-bd0e-d10e2eecfecd;5070;99.24;234129;233712;445;233907;
d4690fe3-22e8-4bed-aae9-81ee634ab79e;5071;99.24;234032;233613;127;174;
5fd221c9-25fa-436f-9d1a-63a4c995cba1;5072;99.24;234096;233677;445;233872;
daa3318e-44d1-427e-871d-4a5addea4dec;5073;99.24;234175;233756;127;174;
b0ef6076-cf08-44ac-b9e7-329e6bac952f;5074;99.24;234232;233813;445;234008;
b2063522-3e5f-4276-bb46-d19b94231435;5075;99.24;234245;233826;127;174;
d8b94d77-58cf-4ba0-8b70-8ff81fa59580;5076;99.24;234321;233904;445;234099;
81fc5c9f-6a15-47e6-b708-13df7a45b4ea;5077;99.24;234407;233990;127;174;
0c41d75d-180e-4f95-a2d5-268c5517e75b;5078;99.24;234499;234082;445;234277;
8b7b3793-23dd-4f06-adb7-676678f444d3;5079;99.24;234466;234049;127;174;
ad1c2be0-3638-4556-b9a5-d5a3c2a3b193;5080;99.24;234443;234028;445;234223;
cc29fc7c-6e31-4415-b1b7-15c603066b1a;5081;99.24;234414;233999;127;174;
5d9e5455-8d1a-44df-b1b2-a6ef5f05aef2;5082;99.24;234510;234095;127;174;
afb6cd91-6575-4a58-b922-8950d04d56e7;5083;99.24;234586;234171;127;174;
3432e088-4aeb-4edf-9e3d-bd61a7c5fcaa;5084;99.24;234699;234284;445;234479;
6ff78e10-8a60-4712-b1aa-23d965d0f27f;5085;99.24;234713;234300;127;174;
a1043f0e-0fcf-41b1-a0d7-0ab2941c84e5;5086;99.24;234688;234275;445;234470;
51563a33-5202-4030-a092-c8ca1595c5d8;5087;99.24;234616;234203;127;174;
753e2e2f-63c0-4a21-bc65-6332061e3a1f;5088;99.24;234733;234320;445;234515;
657ee2b9-1fd0-4c5e-ae8b-87b0e9744225;5089;99.24;234652;234239;127;174;
418d2be6-a88f-40c4-867d-14d29b54a326;5090;99.24;234629;234214;127;174;
e209c586-0be0-4072-b7ca-7134c3bdbba0;5091;99.24;234629;234214;127;174;
df54c59f-329b-47c5-a91f-31cc44c2f91f;5092;99.24;234658;234243;127;174;
ef3c0d54-ded9-41d1-9d1e-2bba5f540c04;5093;99.24;234749;234334;445;234529;
33adcc0f-b3b7-40a4-a9e1-67aa35dd4ac7;5094;99.24;234768;234351;127;174;
d1f0d3e9-1284-4bda-b959-80aa43f278a0;5095;99.24;234775;234358;127;174;
7bd0dbe0-1cde-4be3-81da-1c4e6a329bb8;5096;99.24;234872;234455;127;174;
f6ec7eab-a160-4e56-8c88-ff86815a39bd;5097;99.24;234851;234434;445;234629;
e04cd00e-0ef9-4d48-af14-c71784818efb;5098;99.24;234889;234472;127;174;
799a1d2d-8499-49ef-a332-991f3607b409;5099;99.24;234888;234471;445;234666;
5477c211-4167-42ba-b7c2-2866238bb627;5100;99.24;234860;234443;127;174;
7e93c93d-1d84-4260-8256-770ef2d7e13d;5101;99.24;234823;234406;445;234601;
ca43e1da-248a-4eb5-a322-21da7bf01361;5102;99.24;234775;234358;127;174;
20cb352d-a7c7-492a-b762-9305b1063675;5103;99.24;234873;234456;445;234651;
e353deaa-94f0-4d6b-a6e9-eaf7856355a9;5104;99.24;234774;234357;127;174;
01a83243-9f80-4bc8-8363-2b4153e1fb03;5105;99.24;234808;234391;127;174;
2f84f1b0-600c-4302-b5d2-0040d680f2fd;5106;99.24;234740;234323;127;174;
37084763-5fca-433c-af3f-1a47397a7a5b;5107;99.24;234764;234347;445;234542;
533469b1-26e8-4636-aab9-362004d3ec94;5108;99.24;234796;234381;127;174;
bd9fec75-887e-4dde-9a0c-000d90ad7a12;5109;99.24;234726;234311;445;234506;
58a95c6c-6e5a-4c47-8de5-6d6b9ed33965;5110;99.24;234639;234224;127;174;
975c5ecb-a114-44e5-927d-b571d28fde74;5111;99.24;234662;234247;445;234442;
31e030f4-9fab-494b-a623-b63f154196f6;5112;99.24;234669;234254;127;174;
7997089d-44a7-4360-9106-366ce1c51fa8;5113;99.24;234749;234336;445;234531;
5ead8fec-7625-45bc-b26a-df1a53244620;5114;99.24;234716;234303;127;174;
e312cdc2-06e1-4d64-bb78-02f029ee763a;5115;99.24;234736;234323;445;234518;
edbf449b-b539-43e1-a288-ba95b0e4b5ef;5116;99.24;234743;234330;127;174;
f2da30c3-16c0-4861-a6ce-5b1a9dcb7626;5117;99.24;234748;234331;445;234526;
bbf8cd1b-2fad-4353-9959-dfebe4084988;5118;99.24;234777;234360;127;174;
e88773b9-c386-42d3-b00d-728240a03b0b;5119;99.24;234833;234416;445;234611;
381db394-8558-47a5-87fd-ee3f8c1064ac;5120;99.24;234881;234464;127;174;
9d2d0a8f-b30a-4937-a14b-453969d66e45;5121;99.24;234856;234439;127;174;
c6408de9-1f8c-407f-948a-919ca27bb352;5122;99.24;234862;234443;127;174;
f7b890db-018a-4009-a030-9938c01f65e3;5123;99.24;234914;234495;127;174;
170834a8-f887-474a-8ce8-7e62d13be3f8;5124;99.24;234906;234487;127;174;
28897ecd-551c-4c85-9600-ee2441a3464b;5125;99.24;234992;234573;127;174;
979ad229-0eb2-4019-bf4a-3848b69abff6;5126;99.24;235095;234676;127;174;
84cb7a20-4387-44ff-b22b-02f44cc289dc;5127;99.24;235094;234679;127;174;
9d84ecd2-1e9f-498a-b5dd-b8b942d757df;5128;99.24;235149;234734;127;174;
68e16e2c-7c35-417e-be04-b660c36f476b;5129;99.24;235305;234890;127;174;
256377bd-c7f0-4cff-831e-7ea4cc480fac;5130;99.24;235293;234878;127;174;
a85f707f-04ad-46fe-828d-88b27d65b34d;5131;99.24;235398;234981;127;174;
99d2ea34-6e80-4b9b-8cc5-f2b78aa9beb6;5132;99.24;235341;234924;127;174;
52a55bc1-8c9c-4864-a237-59ff5c3d7f46;5133;99.24;235396;234979;127;174;
1bb4b952-0c62-42aa-a93e-803e3566e892;5134;99.24;235531;235114;127;174;
492f1e0c-79ad-45f5-8146-82761126a958;5135;99.24;235469;235052;127;174;
04f9307f-909f-44bf-9bac-cc6bb412f588;5136;99.24;235672;235259;127;174;
dd1d7f7f-1657-4782-8397-20d2f4a9bfc6;5137;99.24;235681;235268;127;174;
39851918-0676-445d-ac90-3217995958a0;5138;99.24;235738;235325;127;174;
eed130d5-3d37-465b-956e-66c59ca2f9cd;5139;99.24;235785;235372;127;174;
9126ea05-134e-4c1a-ace0-96c1846ce52e;5140;99.24;235991;235574;127;174;
7b3c5727-3e43-4e14-bf96-1312315e488b;5141;99.24;235965;235548;127;174;
53a38830-5ed8-4fcc-92d7-40149c8b386d;5142;99.24;235916;235499;127;174;
62a15f83-9eac-440b-ab1a-46b5e644adf1;5143;99.24;236002;235585;127;174;
ac111c34-abf9-4219-a4b1-4b3500e44263;5144;99.24;235957;235540;127;174;
d1c313f1-d0cf-49e8-8180-c540f2d4b7a5;5145;99.24;235947;235532;127;174;
612428c0-8dc4-4f5d-b5cc-03bcbdf71d98;5146;99.24;235968;235553;127;174;
282fd486-3e1c-478a-8812-4e7051c9e8c3;5147;99.24;236020;235605;127;174;
103d2600-9b76-44a6-83fc-2d641d33fba0;5148;99.24;236064;235649;127;174;
0b2547ce-634f-4629-bb6d-97bffdc0c5a4;5149;99.24;236043;235628;127;174;
3fdb21cc-9905-428b-9921-314695c1e8bc;5150;99.24;236109;235694;127;174;
1277ffec-2d61-4540-9f9a-5a00af37d7f8;5151;99.24;236028;235613;127;174;
070c1d3f-6fad-4347-bf78-6040d308040d;5152;99.24;235980;235565;127;174;
92bd9ed5-7147-4275-a665-32897c823079;5153;99.24;236109;235694;127;174;
51f07a20-8308-467c-9bfd-fbf0bd6510a6;5154;99.24;236086;235673;127;174;
ede31a7c-5b07-45f5-adf5-e049ae23bd89;5155;99.24;236122;235709;127;174;
9086c2a2-b9a2-4b5c-9bd3-2e47b45c4af5;5156;99.24;236158;235745;127;174;
5c0256ca-225d-4bc8-81f4-e9be0a35453e;5157;99.24;236169;235756;127;174;
db80c320-daaf-4206-af3d-6999f2e6d69c;5158;99.24;236305;235892;127;174;
905ef06d-1cf7-455d-9f79-47b72055a5c7;5159;99.24;236379;235966;127;174;
8c5d6f93-f57b-4925-a351-cc8d2e809deb;5160;99.24;236507;236094;445;236289;
a015977f-1a54-45b5-982c-1d8ed28fba0a;5161;99.24;236413;236000;127;174;
0971d971-46e2-49de-bc99-8ad5bd41295e;5162;99.24;236489;236076;127;174;
0a9e436f-9d09-4842-b9e9-2b191f592e00;5163;99.24;236509;236096;127;174;
1749aa41-0528-4f1a-aa6c-c1b183b5dfbe;5164;99.24;236504;236091;445;236286;
999ad54b-ca70-4a13-b117-499fc7d4c09f;5165;99.24;236519;236106;127;174;
1dbd9bac-d00d-4b07-925c-4b9c876a8607;5166;99.24;236515;236102;445;236297;
f06aa862-3b1d-4f10-b6d4-4cd573d4e1a5;5167;99.24;236553;236140;127;174;
d393de32-7212-4a34-9f5c-74313d558a65;5168;99.24;236471;236058;445;236253;
5d968526-8060-45d7-b680-7972f575ca8e;5169;99.24;236408;235995;127;174;
1a870599-9e6c-4838-a527-5493d6852223;5170;99.24;236407;235994;127;174;
d671a84d-87c8-4ead-80e7-669aed73a0f0;5171;99.24;236416;236003;127;174;
b0ed35c6-6693-4175-b63e-66af19d12da1;5172;99.24;236471;236058;127;174;
100adc2d-a9a0-41e1-98fb-5a7614001da5;5173;99.24;236463;236050;127;174;
cc4c550a-6c1e-4c39-bd42-b34fd5340916;5174;99.24;236498;236085;127;174;
66febe99-f0eb-4c73-93eb-3e4310805772;5175;99.24;236511;236098;127;174;
8ce47827-10a7-43c9-a12f-234e1827796d;5176;99.24;236564;236151;127;174;
78124ce5-10f9-438d-ae88-73e955f34b0f;5177;99.24;236633;236216;127;174;
f97d869a-1874-4f23-9171-8e960184c08c;5178;99.24;236711;236294;127;174;
83e9efb9-fc33-4a38-8fe3-91f5037ac50d;5179;99.24;236658;236241;127;174;
b1f3dff4-f17a-48ed-aac6-e068ecad5cca;5180;99.24;236749;236332;127;174;
6967fb4c-d9b9-43a7-b97d-705607538aeb;5181;99.24;236734;236317;127;174;
615c5945-67f8-4371-b8d5-4cbf6cb40ee5;5182;99.24;236681;236268;445;236463;
e48c7568-2ac6-4a7e-a224-a56ff514e912;5183;99.24;236801;236388;127;174;
9f784f15-179e-46b2-a40c-e0bfd138aef5;5184;99.24;236787;236374;127;174;
0e4ffaba-a77f-4d3d-b18f-81e4d69c14d9;5185;99.24;236819;236406;127;174;
75014067-6f23-455b-965c-e98dd70a2e36;5186;99.24;236929;236510;127;174;
a1a0213e-a4b3-4b9a-80db-66118b95e930;5187;99.24;236925;236506;127;174;
9707edfc-cd4d-454a-bf76-0a6d6a3c8fe3;5188;99.24;236953;236534;127;174;
b863b726-7c0a-4218-b5f2-5e111a0183c5;5189;99.24;236996;236577;127;174;
13137c65-156c-4a2b-b9fa-9082b061a040;5190;99.24;236942;236523;127;174;
29da2811-5bd0-477a-b011-b054b243ca2a;5191;99.24;236905;236490;445;236685;
f8fead8b-8cba-4cef-9987-db8df643afa6;5192;99.24;236912;236497;127;174;
061b371e-afe2-43d2-9d84-d69e1fb6ab19;5193;99.24;237048;236633;445;236828;
f5002ed4-ecef-48f8-aed1-c6a8386b32a0;5194;99.24;237041;236626;127;174;
e60cd201-fb95-44cf-a935-af3f4f0dfa3f;5195;99.24;237076;236663;127;174;
93ffab9a-a8db-497f-bb98-cce1d6c9fcd3;5196;99.24;237075;236662;127;174;
723de65b-6d49-4603-87e6-232089fb884a;5197;99.24;237149;236736;127;174;
6c84a779-c133-42c7-bcfd-d21ba1a99396;5198;99.24;237267;236854;127;174;
83780a34-a5c5-4ce0-a27f-a8fdeb850e9b;5199;99.24;237345;236932;445;237127;
0a23bdf7-5505-40a4-8dc3-90d7051e2023;5200;99.24;237277;236860;127;174;
aa3b1966-299a-4534-9d9f-84fed92be9d2;5201;99.24;237304;236887;445;237082;
de078128-13e5-4ecf-870f-b7eea8b0f849;5202;99.24;237459;237042;127;174;
c3691147-7275-447e-8c75-fb21108f4563;5203;99.24;237438;237021;127;174;
5affff42-9299-46ef-a576-ba8f6438ca1c;5204;99.24;237497;237080;127;174;
6a363e9a-26a2-4dcf-bf67-3cf22518e0c3;5205;99.24;237526;237109;127;174;
f587600e-b894-40ad-a2b5-71cfcfc50fd4;5206;99.24;237661;237244;127;174;
ddb8cb39-59a8-422c-8765-90529027b8bf;5207;99.24;237679;237262;127;174;
1a860d17-2915-4623-ad0d-10fb7eb70e01;5208;99.24;237683;237266;127;174;
111efc70-bd1c-4a54-b2b7-0f29880a508b;5209;99.24;237752;237335;127;174;
6469dc58-8dd2-4a40-9738-c414f86ad664;5210;99.24;237759;237342;127;174;
9e790b0d-1875-46aa-a420-b33c7ff1144e;5211;99.24;237717;237300;127;174;
5786c00d-a06a-4db1-ab9e-aa1aa3cdcae6;5212;99.24;237635;237218;127;174;
5ef68d6e-a23d-493e-9705-dcb2f3e31f29;5213;99.24;237641;237224;127;174;
5a282410-1cfc-4d7c-bd71-bd1f58a8ca83;5214;99.24;237684;237267;127;174;
40a39129-a98f-4dc8-b77d-e85a5f01c05f;5215;99.24;237660;237243;127;174;
df189d7d-17f7-41bb-89e3-250a9900c7c1;5216;99.24;237662;237245;127;174;
80862f66-22a2-488b-be63-1d44d7a736f6;5217;99.24;237736;237319;127;174;
acf8a0f6-2db5-4293-9de0-cd8ae44d63dd;5218;99.24;237782;237365;127;174;
5330389f-ad19-444e-b28a-21f3701169c0;5219;99.24;237824;237407;127;174;
960481a1-064f-4531-959b-dbdf794f1b27;5220;99.24;237891;237474;127;174;
13b9f025-041c-4a12-850f-6a89ae002ff1;5221;99.24;237918;237501;127;174;
2202d0b4-d4a4-44c0-9e18-9dc932c2f01e;5222;99.24;237993;237576;127;174;
8059bcf6-08da-4b3c-86ac-d0b34705749a;5223;99.24;237979;237562;127;174;
8e940df9-ae14-428e-84d2-196dc690724e;5224;99.24;238038;237621;127;174;
287d196c-f345-4465-babe-efe947ffda6c;5225;99.24;237946;237529;127;174;
9a2f5589-b0a3-4e26-9192-0ad2b5dbdb23;5226;99.24;238032;237615;127;174;
1cb4ad56-5bfc-464b-87a0-67b68600bd7b;5227;99.24;237991;237574;445;237769;
90bdfa75-6112-47e0-ae05-d51d6e8a027f;5228;99.24;237982;237565;127;174;
60c9a754-7c3a-45f6-8388-2845a9ff7858;5229;99.24;237987;237570;445;237765;
8d235219-11bb-4754-96c4-c3aeae648627;5230;99.24;238023;237606;127;174;
d6b8dfe2-af8a-4d8b-bd60-0ac3574bee29;5231;99.24;238074;237657;445;237852;
07aa2e9c-7d53-4246-a8f2-869abd7d421d;5232;99.24;238087;237670;127;174;
e1dc641a-35e9-4c23-b94d-e84894ebbd84;5233;99.24;238109;237692;445;237887;
77c57100-2b47-45a8-b390-d6e94d2f9f00;5234;99.24;238095;237678;127;174;
12c51f44-bde9-4cb6-af1e-01a1d0ac8848;5235;99.24;238019;237602;445;237797;
e70b6215-c9e2-4d02-9a11-bda767e4db91;5236;99.24;238095;237678;127;174;
d3722f3a-c301-4056-8364-394957f69c45;5237;99.24;238140;237721;127;174;
e1a29d6a-2d48-46bb-af6f-6741c9b1f2db;5238;99.24;238188;237769;127;174;
d623735c-07c3-48f0-bd5e-be95151ed9d0;5239;99.24;238166;237747;127;174;
77942842-6ef1-4fea-87a7-b11c1f69931f;5240;99.24;238289;237870;127;174;
58566985-5bae-4982-b266-1507aca715aa;5241;99.24;238234;237815;127;174;
3cba8bb9-e075-48d8-9c0a-d0c56a3c48a6;5242;99.24;238280;237859;127;174;
7ca39b36-5b0d-4065-8c33-dcc3b744e479;5243;99.24;238291;237870;127;174;
613a50f0-41ff-4d41-88be-079d9db95be7;5244;99.24;238292;237871;127;174;
e642115e-7f4d-4219-aadc-1bba61cf33a9;5245;99.24;238388;237967;127;174;
689a1d2b-1023-42c3-bba8-60776920b0bc;5246;99.24;238471;238054;127;174;
57efecc0-7f8a-4bba-a530-8e6e8e0a759b;5247;99.24;238472;238055;127;174;
83213dbe-9a37-4484-8521-264939e6c3d9;5248;99.24;238491;238074;127;174;
dc7c2ab2-5de9-4c8b-8392-56c27b678ed0;5249;99.24;238483;238066;127;174;
74a6344e-a122-4a01-914a-ca52d69a2469;5250;99.24;238521;238104;127;174;
f016813e-394f-4de2-a293-aa68ac3b3e22;5251;99.24;238558;238143;127;174;
8f4bbb78-ef9e-499f-82d7-941041ef625f;5252;99.24;238482;238067;127;174;
42818058-0d4b-483b-88e3-68af3095738c;5253;99.24;238526;238111;127;174;
5fd002e3-233c-4c93-a199-6b429db78568;5254;99.24;238550;238135;445;238330;
2902c0be-db27-4139-a038-fd0c1f9e1986;5255;99.24;238539;238124;127;174;
c55e359a-fd1f-4353-8357-09a69823a6c7;5256;99.24;238618;238203;127;174;
3db62a92-88e3-4ef1-8b5a-32789471b13d;5257;99.24;238655;238240;127;174;
233bf35b-53e0-47cd-80fd-0ad459c5ffd3;5258;99.24;238592;238177;127;174;
7968dd35-c4c0-4613-8daa-92d3fae097fb;5259;99.24;238613;238198;127;174;
4f087232-0762-47eb-817f-bd88624cfb1a;5260;99.24;238674;238261;127;174;
b4f4ce64-2260-4550-a434-483e95ff07ab;5261;99.24;238617;238204;127;174;
bb11072a-a201-4408-82cb-f74b111e834c;5262;99.24;238595;238182;127;174;
8f996df2-78fe-4c5a-a73d-58d797c7b7c6;5263;99.24;238541;238128;127;174;
47f14b27-403a-4608-babb-d1aea6ce072b;5264;99.24;238530;238117;127;174;
9800d29d-1102-4a13-b7ac-af7c13b0f83f;5265;99.24;238497;238080;127;174;
6b9353d2-746f-4961-95e4-71e569dad518;5266;99.24;238562;238145;127;174;
bb99029f-9daa-4d02-91a8-cb4e91b2597b;5267;99.24;238524;238107;127;174;
b86005a6-11d2-4a6a-8a98-351752422ef9;5268;99.24;238569;238156;445;238351;
dbcf730f-7c47-44bc-a9db-2be68b9a1f69;5269;99.24;238560;238147;445;238342;
